# x, um, vm, wm, urms, vrms, urms
2.969885952232459658e+01 1.276852053730667258e+01 -7.823451086394768439e-03 -7.823451086394768439e-03 2.413692784814429171e+00 8.691882928265922681e-01 8.691882928265922681e-01
2.987995012916804427e+01 1.278815087506263559e+01 -8.351635368872357620e-03 -8.351635368872357620e-03 2.415234028249695353e+00 8.651512281398247017e-01 8.651512281398247017e-01
3.006104073601147419e+01 1.280782958249623604e+01 -8.659804127040208327e-03 -8.659804127040208327e-03 2.417834749580520803e+00 8.607063331343129953e-01 8.607063331343129953e-01
3.024213134285492544e+01 1.282765445764511725e+01 -8.870286635292219668e-03 -8.870286635292219668e-03 2.422327662905966239e+00 8.563139676356669172e-01 8.563139676356669172e-01
3.042322194969835536e+01 1.284759255637736430e+01 -8.580194922889977302e-03 -8.580194922889977302e-03 2.426446223242935574e+00 8.515967402682257381e-01 8.515967402682257381e-01
3.060431255654180305e+01 1.286759238960221019e+01 -8.218637828510707080e-03 -8.218637828510707080e-03 2.425932512001959473e+00 8.467784860247264955e-01 8.467784860247264955e-01
3.078540316338523297e+01 1.288885145526401033e+01 -8.032351228758543432e-03 -8.032351228758543432e-03 2.423809778968157413e+00 8.421020134587976491e-01 8.421020134587976491e-01
3.096649377022868421e+01 1.291077666129824131e+01 -8.116972547865433651e-03 -8.116972547865433651e-03 2.420919717127579585e+00 8.376569964929724277e-01 8.376569964929724277e-01
3.114758437707213190e+01 1.293298037162884206e+01 -8.445590167184482619e-03 -8.445590167184482619e-03 2.417864996103490149e+00 8.333744669097165048e-01 8.333744669097165048e-01
3.132867498391556182e+01 1.295676871036655164e+01 -8.645780142601889109e-03 -8.645780142601889109e-03 2.410639699660433788e+00 8.292157725446944738e-01 8.292157725446944738e-01
3.150976559075901307e+01 1.298142438381439945e+01 -8.881746125681084722e-03 -8.881746125681084722e-03 2.401120414524827940e+00 8.255262782808506783e-01 8.255262782808506783e-01
3.169085619760246431e+01 1.300555121881706100e+01 -9.453134387679222247e-03 -9.453134387679222247e-03 2.390745766319914090e+00 8.221593335902090960e-01 8.221593335902090960e-01
3.187194680444589423e+01 1.303036464810358552e+01 -9.893270289205172846e-03 -9.893270289205172846e-03 2.377137847158014683e+00 8.187355919661489789e-01 8.187355919661489789e-01
3.205303741128934547e+01 1.305518677896271917e+01 -1.013992688676663978e-02 -1.013992688676663978e-02 2.362448487965330024e+00 8.156523287421449941e-01 8.156523287421449941e-01
3.223412801813279316e+01 1.307968953412405355e+01 -9.810679015109222134e-03 -9.810679015109222134e-03 2.348890603482090889e+00 8.125368084138206992e-01 8.125368084138206992e-01
3.241521862497621953e+01 1.310358396135565506e+01 -9.099665441916423431e-03 -9.099665441916423431e-03 2.335791584985242864e+00 8.100027472070154833e-01 8.100027472070154833e-01
3.259630923181967432e+01 1.312624347723080476e+01 -8.417138825552202344e-03 -8.417138825552202344e-03 2.324282626452425227e+00 8.079654003582069643e-01 8.079654003582069643e-01
3.277739983866312201e+01 1.314785267255979129e+01 -7.892648688518692085e-03 -7.892648688518692085e-03 2.314800804092759012e+00 8.062117286732831678e-01 8.062117286732831678e-01
3.295849044550655549e+01 1.316974076205645972e+01 -6.858833944740212220e-03 -6.858833944740212220e-03 2.305454237405196505e+00 8.044662581803324608e-01 8.044662581803324608e-01
3.313958105235000318e+01 1.318995823794411848e+01 -5.726424039657853314e-03 -5.726424039657853314e-03 2.298478850481156854e+00 8.032789660611558968e-01 8.032789660611558968e-01
3.332067165919345086e+01 1.320932015381353075e+01 -4.532953874152976723e-03 -4.532953874152976723e-03 2.290927530659138789e+00 8.018636620509160817e-01 8.018636620509160817e-01
3.350176226603688434e+01 1.322833359528517683e+01 -3.640390044884535183e-03 -3.640390044884535183e-03 2.284017511692743696e+00 8.000563391496355869e-01 8.000563391496355869e-01
3.368285287288033203e+01 1.324642433949816045e+01 -2.625211776697421347e-03 -2.625211776697421347e-03 2.279234098681244269e+00 7.985790383029370831e-01 7.985790383029370831e-01
3.386394347972377972e+01 1.326384445762455933e+01 -1.411894526865133462e-03 -1.411894526865133462e-03 2.275430496095502964e+00 7.975355046438702411e-01 7.975355046438702411e-01
3.404503408656721319e+01 1.328063076929021591e+01 1.226430082586372344e-04 1.226430082586372344e-04 2.273094577556796114e+00 7.965397579289581476e-01 7.965397579289581476e-01
3.422612469341066088e+01 1.329690888675330207e+01 2.216831815337459276e-03 2.216831815337459276e-03 2.273104939285511161e+00 7.949470138905040395e-01 7.949470138905040395e-01
3.440721530025409436e+01 1.331247673500338635e+01 5.036500406831146207e-03 5.036500406831146207e-03 2.275742347362354590e+00 7.939826893725383528e-01 7.939826893725383528e-01
3.458830590709754205e+01 1.332669743641648274e+01 8.003807382674331394e-03 8.003807382674331394e-03 2.279892056261902056e+00 7.934929736672585721e-01 7.934929736672585721e-01
3.476939651394096842e+01 1.334018959796854631e+01 1.101402317750943896e-02 1.101402317750943896e-02 2.285260643697898164e+00 7.929012965541748503e-01 7.929012965541748503e-01
3.495048712078442321e+01 1.335231159661005407e+01 1.356631350439466491e-02 1.356631350439466491e-02 2.293410493495453117e+00 7.929494267495025284e-01 7.929494267495025284e-01
3.513157772762787090e+01 1.336280813575680071e+01 1.636104332580892717e-02 1.636104332580892717e-02 2.303302659340232594e+00 7.929757538766625258e-01 7.929757538766625258e-01
3.531266833447129727e+01 1.337362702252731772e+01 1.837784910914102773e-02 1.837784910914102773e-02 2.313251990616493892e+00 7.907785356656026332e-01 7.907785356656026332e-01
3.549375894131475206e+01 1.338371683918599686e+01 2.028900144871957981e-02 2.028900144871957981e-02 2.324225739113002565e+00 7.898989891762234761e-01 7.898989891762234761e-01
3.567484954815819975e+01 1.339430583393082941e+01 2.183550750367346457e-02 2.183550750367346457e-02 2.331555455739582339e+00 7.898202803423054474e-01 7.898202803423054474e-01
3.585594015500162612e+01 1.340423545174553510e+01 2.377597574103842981e-02 2.377597574103842981e-02 2.338789565657254599e+00 7.907807065683281067e-01 7.907807065683281067e-01
3.603703076184508092e+01 1.341464321147751093e+01 2.586956671255052215e-02 2.586956671255052215e-02 2.342172091113595922e+00 7.919008345142819483e-01 7.919008345142819483e-01
3.621812136868852861e+01 1.342532718225755772e+01 2.759141406565173912e-02 2.759141406565173912e-02 2.345783984148806400e+00 7.930318583314495129e-01 7.930318583314495129e-01
3.639921197553196208e+01 1.343655570184764159e+01 2.877379565586260513e-02 2.877379565586260513e-02 2.350760415897947375e+00 7.941001130690228393e-01 7.941001130690228393e-01
3.658030258237540977e+01 1.344809250185979010e+01 2.938266920485398809e-02 2.938266920485398809e-02 2.357315556619659969e+00 7.946303629933155754e-01 7.946303629933155754e-01
3.676139318921885746e+01 1.345984006617363349e+01 2.991393169161205012e-02 2.991393169161205012e-02 2.365481543332825343e+00 7.951601652528142994e-01 7.951601652528142994e-01
3.694248379606229093e+01 1.347140759112574671e+01 3.044355175749280731e-02 3.044355175749280731e-02 2.373974424879623069e+00 7.959103579300705888e-01 7.959103579300705888e-01
3.712357440290573862e+01 1.348286105598689133e+01 3.117499428367217010e-02 3.117499428367217010e-02 2.383454786357540822e+00 7.965510623435873017e-01 7.965510623435873017e-01
3.730466500974918631e+01 1.349507355531971697e+01 3.207227841414541508e-02 3.207227841414541508e-02 2.388133422413977414e+00 7.964789702484759149e-01 7.964789702484759149e-01
3.748575561659261979e+01 1.350800277404339056e+01 3.310700663177219144e-02 3.310700663177219144e-02 2.391462905642023351e+00 7.961830828888813993e-01 7.961830828888813993e-01
3.766684622343606748e+01 1.352095053320532614e+01 3.433731612914717179e-02 3.433731612914717179e-02 2.394094841860675782e+00 7.960154488628383707e-01 7.960154488628383707e-01
3.784793683027951516e+01 1.353448912533013804e+01 3.543443700145445380e-02 3.543443700145445380e-02 2.394803841598834637e+00 7.959120038103192352e-01 7.959120038103192352e-01
3.802902743712294864e+01 1.354942824109764388e+01 3.583131716824165119e-02 3.583131716824165119e-02 2.394166304695366954e+00 7.947578688557170867e-01 7.947578688557170867e-01
3.821011804396639633e+01 1.356453287391074625e+01 3.598693382418010484e-02 3.598693382418010484e-02 2.393684768456946443e+00 7.931854169196100868e-01 7.931854169196100868e-01
3.839120865080984402e+01 1.357960900795756842e+01 3.605870656117871748e-02 3.605870656117871748e-02 2.393290636353476053e+00 7.915672572148649833e-01 7.915672572148649833e-01
3.857229925765327749e+01 1.359539963882367175e+01 3.580577621567983260e-02 3.580577621567983260e-02 2.391094124181521341e+00 7.899455436248958851e-01 7.899455436248958851e-01
3.875338986449672518e+01 1.361137396402506994e+01 3.529272572888365184e-02 3.529272572888365184e-02 2.387217792743737910e+00 7.878170073516663763e-01 7.878170073516663763e-01
3.893448047134015866e+01 1.362691373455239585e+01 3.493883841250911698e-02 3.493883841250911698e-02 2.382951909005507574e+00 7.859937387348263638e-01 7.859937387348263638e-01
3.911557107818360635e+01 1.364204888138117511e+01 3.460320681601294912e-02 3.460320681601294912e-02 2.378963072510057231e+00 7.844233695609191814e-01 7.844233695609191814e-01
3.929666168502703982e+01 1.365827858883770674e+01 3.408116897399458833e-02 3.408116897399458833e-02 2.370629939758238880e+00 7.832544458427983525e-01 7.832544458427983525e-01
3.947775229187048751e+01 1.367352446808150646e+01 3.371863409185922589e-02 3.371863409185922589e-02 2.360630646462522186e+00 7.820031032400818205e-01 7.820031032400818205e-01
3.965884289871393520e+01 1.368705520442027535e+01 3.370744325381447304e-02 3.370744325381447304e-02 2.351250715960508497e+00 7.814948108458666942e-01 7.814948108458666942e-01
3.983993350555736868e+01 1.370017118706408965e+01 3.379528597924427724e-02 3.379528597924427724e-02 2.342499795628078640e+00 7.809321546761863742e-01 7.809321546761863742e-01
4.002102411240081636e+01 1.371247581702445473e+01 3.409108128121924458e-02 3.409108128121924458e-02 2.335969622110464883e+00 7.811959517678137566e-01 7.811959517678137566e-01
4.020211471924426405e+01 1.372463659169522998e+01 3.425140776836400891e-02 3.425140776836400891e-02 2.330290089264029252e+00 7.823525116517170419e-01 7.823525116517170419e-01
4.038320532608769753e+01 1.373585663432385573e+01 3.450164622623631133e-02 3.450164622623631133e-02 2.324894387770349624e+00 7.843401378298522353e-01 7.843401378298522353e-01
4.056429593293114522e+01 1.374703984114941235e+01 3.433204652353126496e-02 3.433204652353126496e-02 2.318125500992020971e+00 7.864720510418612420e-01 7.864720510418612420e-01
4.074538653977459290e+01 1.375748965000121338e+01 3.433631096643251918e-02 3.433631096643251918e-02 2.313373744112503516e+00 7.886414862382071789e-01 7.886414862382071789e-01
4.092647714661802638e+01 1.376740182553292513e+01 3.455997706738962727e-02 3.455997706738962727e-02 2.310659796179840964e+00 7.909787025475126798e-01 7.909787025475126798e-01
4.110756775346147407e+01 1.377667318032852606e+01 3.477001068138100420e-02 3.477001068138100420e-02 2.309780179904290076e+00 7.928721829020699552e-01 7.928721829020699552e-01
4.128865836030492176e+01 1.378571246396633398e+01 3.503614270838872891e-02 3.503614270838872891e-02 2.308917896884357557e+00 7.944949810013637315e-01 7.944949810013637315e-01
4.146974896714835523e+01 1.379447075820833746e+01 3.521749879977184583e-02 3.521749879977184583e-02 2.309573196112526539e+00 7.960804580412161879e-01 7.960804580412161879e-01
4.165083957399180292e+01 1.380297946502917483e+01 3.552249960124146538e-02 3.552249960124146538e-02 2.311766072986763287e+00 7.976579320747944069e-01 7.976579320747944069e-01
4.183193018083525772e+01 1.381099800797179533e+01 3.551674500102779131e-02 3.551674500102779131e-02 2.315320311736336123e+00 7.977655748923552226e-01 7.977655748923552226e-01
4.201302078767868409e+01 1.381856916187501128e+01 3.564153189885915785e-02 3.564153189885915785e-02 2.320403231614693418e+00 7.973606933183393641e-01 7.973606933183393641e-01
4.219411139452213177e+01 1.382687147589638421e+01 3.593624519719963023e-02 3.593624519719963023e-02 2.325994008335747765e+00 7.968230479889061302e-01 7.968230479889061302e-01
4.237520200136558657e+01 1.383677369648796507e+01 3.631850987444963652e-02 3.631850987444963652e-02 2.330592848662308647e+00 7.956511062665945211e-01 7.956511062665945211e-01
4.255629260820901294e+01 1.384681691527597991e+01 3.667482547583237468e-02 3.667482547583237468e-02 2.335001280541440405e+00 7.932586216256976019e-01 7.932586216256976019e-01
4.273738321505246063e+01 1.385854157901288275e+01 3.719151985145366379e-02 3.719151985145366379e-02 2.334383784737835033e+00 7.903681606873675936e-01 7.903681606873675936e-01
4.291847382189589410e+01 1.387078247252673435e+01 3.757248209536690614e-02 3.757248209536690614e-02 2.332394291680493836e+00 7.867709846773979221e-01 7.867709846773979221e-01
4.309956442873934179e+01 1.388310443976706310e+01 3.773314818868321596e-02 3.773314818868321596e-02 2.327260131776941243e+00 7.832139605940184879e-01 7.832139605940184879e-01
4.328065503558279659e+01 1.389469191920348301e+01 3.770869600852264775e-02 3.770869600852264775e-02 2.324839729135188993e+00 7.790937997778504265e-01 7.790937997778504265e-01
4.346174564242622296e+01 1.390629030020057222e+01 3.768646722210163696e-02 3.768646722210163696e-02 2.323558002182411375e+00 7.745691341130868102e-01 7.745691341130868102e-01
4.364283624926967065e+01 1.391747869370046686e+01 3.795100697154606129e-02 3.795100697154606129e-02 2.323374626188003056e+00 7.702860897648829974e-01 7.702860897648829974e-01
4.382392685611310412e+01 1.392899015868985657e+01 3.870729202749470521e-02 3.870729202749470521e-02 2.326278085995036715e+00 7.647946773733174108e-01 7.647946773733174108e-01
4.400501746295655181e+01 1.393968524298495204e+01 3.964926123786993717e-02 3.964926123786993717e-02 2.330462691547842802e+00 7.596740601624870637e-01 7.596740601624870637e-01
4.418610806979999950e+01 1.394979443888734494e+01 4.051239865961155096e-02 4.051239865961155096e-02 2.336911575360730353e+00 7.548821423809004560e-01 7.548821423809004560e-01
4.436719867664343298e+01 1.395888576659041291e+01 4.086590966767370686e-02 4.086590966767370686e-02 2.346907426615739478e+00 7.509505817355849322e-01 7.509505817355849322e-01
4.454828928348688066e+01 1.396822587917351299e+01 4.081751466433918701e-02 4.081751466433918701e-02 2.356849700791856517e+00 7.478654640644417650e-01 7.478654640644417650e-01
4.472937989033033546e+01 1.397775883844267852e+01 4.040877759542767234e-02 4.040877759542767234e-02 2.364247231976664754e+00 7.458616068480147243e-01 7.458616068480147243e-01
4.491047049717376183e+01 1.398784394922914842e+01 4.004970302493948003e-02 4.004970302493948003e-02 2.370526774104295242e+00 7.442025426597698168e-01 7.442025426597698168e-01
4.509156110401720952e+01 1.399844428406250074e+01 3.959176106052351984e-02 3.959176106052351984e-02 2.374433269410732184e+00 7.430079711217064675e-01 7.430079711217064675e-01
4.527265171086066431e+01 1.400940106991226486e+01 3.927925931836578899e-02 3.927925931836578899e-02 2.378137867147878559e+00 7.417239542008532416e-01 7.417239542008532416e-01
4.545374231770409068e+01 1.401996554681699791e+01 3.928711649660608651e-02 3.928711649660608651e-02 2.382381430761757013e+00 7.403836032901758291e-01 7.403836032901758291e-01
4.563483292454753837e+01 1.403127408992745373e+01 3.965689397863610133e-02 3.965689397863610133e-02 2.385735962343234373e+00 7.389063175875131284e-01 7.389063175875131284e-01
4.581592353139099316e+01 1.404252029262505808e+01 3.976374800800520221e-02 3.976374800800520221e-02 2.389096941276130703e+00 7.377359465019364126e-01 7.377359465019364126e-01
4.599701413823441953e+01 1.405333825864975950e+01 3.947233881571730885e-02 3.947233881571730885e-02 2.392076771728548046e+00 7.367777202592585839e-01 7.367777202592585839e-01
4.617810474507787433e+01 1.406442845429745958e+01 3.893448903349132351e-02 3.893448903349132351e-02 2.394342127150467459e+00 7.359346789241385522e-01 7.359346789241385522e-01
4.635919535192132201e+01 1.407668973728794093e+01 3.842456478432822176e-02 3.842456478432822176e-02 2.394509261977243231e+00 7.349118562023730927e-01 7.349118562023730927e-01
4.654028595876474839e+01 1.408948509222528500e+01 3.742089139123653402e-02 3.742089139123653402e-02 2.394234694794089346e+00 7.332710201698622310e-01 7.332710201698622310e-01
4.672137656560820318e+01 1.410205933771014131e+01 3.638095325134498015e-02 3.638095325134498015e-02 2.394706046174894354e+00 7.319301348099375160e-01 7.319301348099375160e-01
4.690246717245165087e+01 1.411469499005293038e+01 3.538022239566701588e-02 3.538022239566701588e-02 2.393293045759135929e+00 7.310164892963123551e-01 7.310164892963123551e-01
4.708355777929507724e+01 1.412760268878866654e+01 3.439595761491291703e-02 3.439595761491291703e-02 2.392488732928692574e+00 7.302489718289167930e-01 7.302489718289167930e-01
4.726464838613851072e+01 1.414108696643412344e+01 3.324565413080213250e-02 3.324565413080213250e-02 2.391561620218014106e+00 7.299653256327174322e-01 7.299653256327174322e-01
4.744573899298197972e+01 1.415504744116406144e+01 3.203558623589292803e-02 3.203558623589292803e-02 2.388535524520158493e+00 7.303852107963516582e-01 7.303852107963516582e-01
4.762682959982541320e+01 1.416938231506095569e+01 3.072937656491601943e-02 3.072937656491601943e-02 2.385591047002760146e+00 7.310530384369002821e-01 7.310530384369002821e-01
4.780792020666883957e+01 1.418456521812005633e+01 2.970183023555509477e-02 2.970183023555509477e-02 2.379920322658191978e+00 7.326058701763288328e-01 7.326058701763288328e-01
4.798901081351228726e+01 1.419902416980004389e+01 2.874587785740196147e-02 2.874587785740196147e-02 2.376427842513771704e+00 7.347411450775414021e-01 7.347411450775414021e-01
4.817010142035574205e+01 1.421417490070276557e+01 2.797656811948458222e-02 2.797656811948458222e-02 2.370617007723121450e+00 7.373241836265559401e-01 7.373241836265559401e-01
4.835119202719916842e+01 1.422913069457026047e+01 2.699031448129137964e-02 2.699031448129137964e-02 2.365672361702628290e+00 7.400039386454410062e-01 7.400039386454410062e-01
4.853228263404261611e+01 1.424362164760107419e+01 2.601997104130185368e-02 2.601997104130185368e-02 2.361912071201400565e+00 7.428372025081819707e-01 7.428372025081819707e-01
4.871337324088607090e+01 1.425817014808323258e+01 2.510293218302700469e-02 2.510293218302700469e-02 2.359568167593708576e+00 7.457294563489411665e-01 7.457294563489411665e-01
4.889446384772949727e+01 1.427305911091078983e+01 2.439492457108778656e-02 2.439492457108778656e-02 2.357410225275625049e+00 7.486251746307707178e-01 7.486251746307707178e-01
4.907555445457294496e+01 1.428815176747724536e+01 2.425633993645773950e-02 2.425633993645773950e-02 2.355364890384623600e+00 7.508764619364882709e-01 7.508764619364882709e-01
4.925664506141639976e+01 1.430375684301945682e+01 2.405256622693164106e-02 2.405256622693164106e-02 2.352842729584231130e+00 7.529019330615512873e-01 7.529019330615512873e-01
4.943773566825982613e+01 1.431961038780852036e+01 2.402997699119020086e-02 2.402997699119020086e-02 2.351320888410237675e+00 7.550638101740150265e-01 7.550638101740150265e-01
4.961882627510328092e+01 1.433565974219666117e+01 2.408319179674985044e-02 2.408319179674985044e-02 2.349817460731003838e+00 7.564558520293200861e-01 7.564558520293200861e-01
4.979991688194672861e+01 1.435126260885968463e+01 2.412346774624627571e-02 2.412346774624627571e-02 2.348931143704064972e+00 7.581599148313983294e-01 7.581599148313983294e-01
4.998100748879015498e+01 1.436769602691377301e+01 2.429665310634082642e-02 2.429665310634082642e-02 2.346754833124727213e+00 7.596887931726182819e-01 7.596887931726182819e-01
5.016209809563360977e+01 1.438502761159416821e+01 2.464577702322553326e-02 2.464577702322553326e-02 2.343666473350320079e+00 7.606122589820928370e-01 7.606122589820928370e-01
5.034318870247705746e+01 1.440255843135959068e+01 2.491450328433370692e-02 2.491450328433370692e-02 2.338399605241292978e+00 7.606483588984477295e-01 7.606483588984477295e-01
5.052427930932048383e+01 1.442027270884234369e+01 2.495620552213223542e-02 2.495620552213223542e-02 2.329484053923579712e+00 7.600796280915018688e-01 7.600796280915018688e-01
5.070536991616393863e+01 1.443691782214291308e+01 2.458688367306068739e-02 2.458688367306068739e-02 2.321831938767629833e+00 7.594864885971460700e-01 7.594864885971460700e-01
5.088646052300738631e+01 1.445277702467810244e+01 2.388498879947356657e-02 2.388498879947356657e-02 2.316134362282225467e+00 7.585994494468658589e-01 7.585994494468658589e-01
5.106755112985081979e+01 1.446793184990980841e+01 2.295478093905975805e-02 2.295478093905975805e-02 2.311353073456451135e+00 7.578050765729481553e-01 7.578050765729481553e-01
5.124864173669424616e+01 1.448242305590201440e+01 2.173133417071112378e-02 2.173133417071112378e-02 2.307620381213774774e+00 7.573517051269798017e-01 7.573517051269798017e-01
5.142973234353771517e+01 1.449618505997943529e+01 2.001527557730634760e-02 2.001527557730634760e-02 2.304902513967373778e+00 7.571019210953729983e-01 7.571019210953729983e-01
5.161082295038114864e+01 1.450997555919942528e+01 1.807934873408215820e-02 1.807934873408215820e-02 2.303377039871471688e+00 7.570193266767096807e-01 7.570193266767096807e-01
5.179191355722457502e+01 1.452286234074144389e+01 1.606366269686879469e-02 1.606366269686879469e-02 2.303143774675669331e+00 7.571184472155508827e-01 7.571184472155508827e-01
5.197300416406804402e+01 1.453508412540863759e+01 1.416058987425618254e-02 1.416058987425618254e-02 2.304249911289371955e+00 7.572549346795789393e-01 7.572549346795789393e-01
5.215409477091147750e+01 1.454687864788614604e+01 1.199547012130041009e-02 1.199547012130041009e-02 2.304594806574566945e+00 7.577829043269342923e-01 7.577829043269342923e-01
5.233518537775490387e+01 1.455956666515469422e+01 9.917800699410372553e-03 9.917800699410372553e-03 2.303592538031306258e+00 7.588470509915270501e-01 7.588470509915270501e-01
5.251627598459835866e+01 1.457248844381242492e+01 8.043069892762572115e-03 8.043069892762572115e-03 2.303509805407601529e+00 7.602006623963154519e-01 7.602006623963154519e-01
5.269736659144180635e+01 1.458547215939940500e+01 6.512072177652103791e-03 6.512072177652103791e-03 2.304172948656998621e+00 7.620163154203490885e-01 7.620163154203490885e-01
5.287845719828523272e+01 1.459918069444197997e+01 5.161937678657799351e-03 5.161937678657799351e-03 2.303080989809443313e+00 7.630710328544948462e-01 7.630710328544948462e-01
5.305954780512868751e+01 1.461352300588395714e+01 4.029120577496366450e-03 4.029120577496366450e-03 2.301858605219195386e+00 7.637640388190825025e-01 7.637640388190825025e-01
5.324063841197213520e+01 1.462765454232404849e+01 2.949648587586689401e-03 2.949648587586689401e-03 2.301736070384252653e+00 7.645787572152288325e-01 7.645787572152288325e-01
5.342172901881556157e+01 1.464211602142840896e+01 1.928690110299672439e-03 1.928690110299672439e-03 2.300003714454492698e+00 7.646837150107144154e-01 7.646837150107144154e-01
5.360281962565901637e+01 1.465750574465673850e+01 8.757759647210500847e-04 8.757759647210500847e-04 2.297192085654280458e+00 7.639138605702108231e-01 7.639138605702108231e-01
5.378391023250246405e+01 1.467353716319482260e+01 -4.758862753011152552e-05 -4.758862753011152552e-05 2.293075826253637928e+00 7.629847902819405503e-01 7.629847902819405503e-01
5.396500083934589753e+01 1.468968445218282604e+01 -7.819526480787519426e-04 -7.819526480787519426e-04 2.287899252646547588e+00 7.614290776576995157e-01 7.614290776576995157e-01
5.414609144618934522e+01 1.470659956933025825e+01 -1.658745620838748998e-03 -1.658745620838748998e-03 2.280983585704332128e+00 7.598711005439614530e-01 7.598711005439614530e-01
5.432718205303279291e+01 1.472376047560250711e+01 -2.583826151082161543e-03 -2.583826151082161543e-03 2.273279152706964901e+00 7.582381665510322666e-01 7.582381665510322666e-01
5.450827265987622638e+01 1.474117883343261326e+01 -3.585125417350469058e-03 -3.585125417350469058e-03 2.264618391851609402e+00 7.567825044398381884e-01 7.567825044398381884e-01
5.468936326671967407e+01 1.475821828971298544e+01 -5.035334389816560792e-03 -5.035334389816560792e-03 2.254019496583667514e+00 7.551474782106233352e-01 7.551474782106233352e-01
5.487045387356312176e+01 1.477612660934768840e+01 -6.340247575693802769e-03 -6.340247575693802769e-03 2.240596121560165077e+00 7.537743142884110181e-01 7.537743142884110181e-01
5.505154448040655524e+01 1.479474116617181068e+01 -7.349342698089704126e-03 -7.349342698089704126e-03 2.226277357593934969e+00 7.523218807993553581e-01 7.523218807993553581e-01
5.523263508725000293e+01 1.481317768757386233e+01 -8.341099233516051370e-03 -8.341099233516051370e-03 2.213306487566791603e+00 7.512937532306370736e-01 7.512937532306370736e-01
5.541372569409345061e+01 1.483192294126893174e+01 -9.309941858605313980e-03 -9.309941858605313980e-03 2.199227849296540249e+00 7.504121202113313016e-01 7.504121202113313016e-01
5.559481630093688409e+01 1.485161793348999026e+01 -9.507389682969377004e-03 -9.507389682969377004e-03 2.185511790361490903e+00 7.488291511229788755e-01 7.488291511229788755e-01
5.577590690778031046e+01 1.487120847933227807e+01 -9.482150203960957452e-03 -9.482150203960957452e-03 2.174727761297406303e+00 7.477612169216040217e-01 7.477612169216040217e-01
5.595699751462377947e+01 1.489094835035240116e+01 -9.218837026655353831e-03 -9.218837026655353831e-03 2.165298580022707586e+00 7.474093234038653444e-01 7.474093234038653444e-01
5.613808812146721294e+01 1.491039174583972304e+01 -8.946672781253795295e-03 -8.946672781253795295e-03 2.157740664411605724e+00 7.473118289034469397e-01 7.473118289034469397e-01
5.631917872831063931e+01 1.492981615824133002e+01 -8.766396944315043779e-03 -8.766396944315043779e-03 2.150892374973959686e+00 7.469543829152882619e-01 7.469543829152882619e-01
5.650026933515411542e+01 1.494871304742926554e+01 -8.892953866767224283e-03 -8.892953866767224283e-03 2.144786155571155817e+00 7.461571449747109730e-01 7.461571449747109730e-01
5.668135994199754180e+01 1.496719958796616012e+01 -8.975151965968528045e-03 -8.975151965968528045e-03 2.139246290369473336e+00 7.445419303078880668e-01 7.445419303078880668e-01
5.686245054884097527e+01 1.498544644489773425e+01 -9.071586158916832357e-03 -9.071586158916832357e-03 2.133273133708661895e+00 7.422191046408133097e-01 7.422191046408133097e-01
5.704354115568442296e+01 1.500320964504621557e+01 -9.090123698907484270e-03 -9.090123698907484270e-03 2.128301687869839753e+00 7.397136508220529816e-01 7.397136508220529816e-01
5.722463176252787065e+01 1.502074032739968956e+01 -9.064172805941435665e-03 -9.064172805941435665e-03 2.124650047043146195e+00 7.370232802814992157e-01 7.370232802814992157e-01
5.740572236937130413e+01 1.503857770603718436e+01 -9.058516176195706426e-03 -9.058516176195706426e-03 2.119478998521717283e+00 7.335381618355736322e-01 7.335381618355736322e-01
5.758681297621475181e+01 1.505613886224241327e+01 -8.956433940901545668e-03 -8.956433940901545668e-03 2.114982662164772709e+00 7.299527212488512440e-01 7.299527212488512440e-01
5.776790358305819950e+01 1.507330751130417568e+01 -8.631534860727867187e-03 -8.631534860727867187e-03 2.110523192620466393e+00 7.258895161649560057e-01 7.258895161649560057e-01
5.794899418990163298e+01 1.509062061471151495e+01 -8.567604368328778433e-03 -8.567604368328778433e-03 2.104897570401766504e+00 7.202303430094098013e-01 7.202303430094098013e-01
5.813008479674508067e+01 1.510888150220094950e+01 -8.283364342135481062e-03 -8.283364342135481062e-03 2.098172813770076583e+00 7.142817253202194960e-01 7.142817253202194960e-01
5.831117540358852835e+01 1.512714842024020356e+01 -7.805235240421401315e-03 -7.805235240421401315e-03 2.090369487796113646e+00 7.080758381926803846e-01 7.080758381926803846e-01
5.849226601043196183e+01 1.514543843177822069e+01 -7.337895449908724520e-03 -7.337895449908724520e-03 2.082704946039922067e+00 7.017005485419294253e-01 7.017005485419294253e-01
5.867335661727540952e+01 1.516373965548237024e+01 -7.075757161072263393e-03 -7.075757161072263393e-03 2.074432146707143598e+00 6.960209116636267845e-01 6.960209116636267845e-01
5.885444722411885721e+01 1.518135012503600478e+01 -6.795521845270608395e-03 -6.795521845270608395e-03 2.067094277660105561e+00 6.908704002380561260e-01 6.908704002380561260e-01
5.903553783096229068e+01 1.519768682441827323e+01 -6.675905598098602102e-03 -6.675905598098602102e-03 2.060985522870330655e+00 6.862801796835624746e-01 6.862801796835624746e-01
5.921662843780573837e+01 1.521372074230003335e+01 -6.426566853635882343e-03 -6.426566853635882343e-03 2.057205936569388438e+00 6.823236787548107030e-01 6.823236787548107030e-01
5.939771904464919317e+01 1.522924183079874538e+01 -6.103804943302626983e-03 -6.103804943302626983e-03 2.055456596950768766e+00 6.791906858569116689e-01 6.791906858569116689e-01
