# time = 0
# Grid points = 2000
# Domain Size = 0.72
# Pressure (Pa) = 100615
# 1_pos        2_posf          3_rho          4_dvisc        5_uvel         6_vvel         7_wvel         8_temp         9_mixf         10_chi         11_hr          12_H2         13_H         14_O         15_O2         16_OH         17_H2O         18_HO2         19_H2O2         20_CH3         21_CH4         22_CO         23_CO2         24_CH2O         25_CH3OH         26_C2H2         27_C2H4         28_C2H6         29_CH2CO         30_N2              31_h
-3.5082000E-01 -3.5100000E-01  1.1997407E+00  1.8201685E-05  9.0319443E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.5046000E-01 -3.5064000E-01  1.1997407E+00  1.8201685E-05  9.0331970E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.5010000E-01 -3.5028000E-01  1.1997407E+00  1.8201685E-05  9.0344497E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4974000E-01 -3.4992000E-01  1.1997407E+00  1.8201685E-05  9.0357024E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4938000E-01 -3.4956000E-01  1.1997407E+00  1.8201685E-05  9.0369551E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4902000E-01 -3.4920000E-01  1.1997407E+00  1.8201685E-05  9.0382079E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4866000E-01 -3.4884000E-01  1.1997407E+00  1.8201685E-05  9.0394606E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4830000E-01 -3.4848000E-01  1.1997407E+00  1.8201685E-05  9.0407133E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4794000E-01 -3.4812000E-01  1.1997407E+00  1.8201685E-05  9.0419660E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4758000E-01 -3.4776000E-01  1.1997407E+00  1.8201685E-05  9.0432187E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4722000E-01 -3.4740000E-01  1.1997407E+00  1.8201685E-05  9.0444714E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4686000E-01 -3.4704000E-01  1.1997407E+00  1.8201685E-05  9.0457242E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4650000E-01 -3.4668000E-01  1.1997407E+00  1.8201685E-05  9.0469769E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4614000E-01 -3.4632000E-01  1.1997407E+00  1.8201685E-05  9.0482296E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4578000E-01 -3.4596000E-01  1.1997407E+00  1.8201685E-05  9.0494823E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4542000E-01 -3.4560000E-01  1.1997407E+00  1.8201685E-05  9.0507350E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4506000E-01 -3.4524000E-01  1.1997407E+00  1.8201685E-05  9.0519877E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4470000E-01 -3.4488000E-01  1.1997407E+00  1.8201685E-05  9.0532405E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4434000E-01 -3.4452000E-01  1.1997407E+00  1.8201685E-05  9.0544932E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4398000E-01 -3.4416000E-01  1.1997407E+00  1.8201685E-05  9.0557459E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4362000E-01 -3.4380000E-01  1.1997407E+00  1.8201685E-05  9.0569986E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4326000E-01 -3.4344000E-01  1.1997407E+00  1.8201685E-05  9.0582513E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
-3.4290000E-01 -3.4308000E-01  1.1997407E+00  1.8201685E-05  9.0595040E-01  0.0000000E+00  0.0000000E+00  2.9100000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3291700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6708300E-01 -7.1788490E+03
